Sheets.Name,Date,Time,1,2,3,4,5,Wig,Radiation,WindSpeed
MidCurv_RadOff_wind1,10/24/18,13:21:03,33.1,39.9,39.4,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:21:33,33.1,39.9,39.4,36.9,32.4,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:22:03,33.1,39.8,39.3,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:22:33,33.1,39.8,39.3,37,32.4,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:23:03,33.1,39.8,39.3,36.9,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:23:33,33.1,39.9,39.4,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:24:03,33.1,39.9,39.3,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:24:33,33.1,39.8,39.3,36.9,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:25:03,33.1,39.8,39.3,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:25:33,33.1,39.8,39.3,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:26:03,33.1,39.8,39.3,37,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:26:33,33.1,39.8,39.3,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:27:03,33.1,39.8,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:27:33,33.1,39.7,39.2,36.9,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:28:03,33.1,39.7,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:28:33,33.1,39.7,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:29:03,33.1,39.7,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:29:33,33.1,39.7,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:30:03,33.1,39.7,39.2,36.9,32.6,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:30:33,33.1,39.7,39.2,36.9,32.5,MidCurv,Off,1
MidCurv_RadOff_wind1,10/24/18,13:31:03,33.1,39.7,39.1,36.9,32.5,MidCurv,Off,1
MidCurv_RadOff_wind2.5,10/24/18,12:08:03,32.9,39.6,39,37.4,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:08:33,32.8,39.8,39.1,37.5,33.5,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:09:03,32.8,39.9,39.2,37.6,33.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:09:33,32.9,40.2,39.4,37.8,33.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:10:03,33.2,40.3,39.6,38.1,33.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:10:33,51.3,40.8,39.8,38.2,34,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:11:03,33.1,40.9,40,38.4,34.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:11:33,33.9,41,40.2,38.6,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:12:03,33,41,40.3,38.7,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:12:33,33,41.1,40.4,38.7,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:13:03,32.9,41.3,40.5,38.8,34.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:13:33,32.8,41.3,40.5,38.8,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:14:03,32.7,41.3,40.6,38.9,34.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:14:33,32.8,41.4,40.6,38.9,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:15:03,36,41.5,40.7,38.9,34.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:15:33,35.6,41.6,40.8,39,34.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:16:03,32.7,41.5,40.9,39,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:16:33,32.5,41.6,40.9,39.1,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:17:03,32.4,41.5,40.9,39.1,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:17:33,32.3,41.6,41,39.2,34.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:18:03,32.4,41.6,41.1,39.2,34.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:18:33,32.3,41.7,41.1,39.2,34.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:19:03,32.2,41.7,41.2,39.3,34.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:19:33,32.2,41.8,41.2,39.3,34,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:20:03,32.2,41.8,41.3,39.3,34,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:20:33,31.9,41.8,41.3,39.3,34,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:21:03,32.1,41.8,41.3,39.3,33.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:21:33,32.2,41.9,41.4,39.3,33.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:22:03,32.1,41.9,41.4,39.3,33.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:22:33,32,41.9,41.5,39.4,33.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:23:03,32,42,41.5,39.4,33.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:23:33,32.1,42,41.5,39.4,33.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:24:03,32.1,42.1,41.6,39.4,33.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:24:33,32.1,42.1,41.6,39.5,33.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:25:03,32,42.2,41.7,39.5,33.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:25:33,31.9,42.3,41.8,39.6,33.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:26:03,32,42.2,41.9,39.6,33.6,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:26:33,32.1,42.3,42,39.7,33.6,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:27:03,32.2,42.4,42,39.7,33.6,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:27:33,32.1,42.5,42,39.8,33.6,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:28:03,31.9,42.4,42,39.7,33.5,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:28:33,31.9,42.4,42.1,39.7,33.5,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:29:03,32.1,42.5,42.2,39.8,33.5,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:29:33,32.2,42.6,42.2,39.8,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:30:03,32.1,42.6,42.3,39.8,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:30:33,32.2,42.7,42.3,39.8,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:31:03,32,42.7,42.4,39.9,33.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:31:33,32.2,42.7,42.5,40,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:32:03,32.1,42.9,42.6,40,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:32:33,32,42.9,42.6,40,33.4,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:33:03,31.9,42.9,42.6,40,33.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:33:33,31.9,42.8,42.6,40,33.3,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:34:03,32,42.8,42.5,39.9,33.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:34:33,31.9,42.7,42.5,39.8,33.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:35:03,31.8,42.7,42.4,39.8,33.2,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:35:33,32,42.7,42.5,39.8,33.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:36:03,31.8,42.7,42.5,39.7,33.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:36:33,31.9,42.7,42.5,39.7,33.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:37:03,31.9,42.7,42.5,39.7,33.1,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:37:33,31.8,42.8,42.6,39.8,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:38:03,31.9,42.8,42.6,39.8,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:38:33,31.9,42.9,42.7,39.8,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:39:03,31.8,43,42.8,39.9,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:39:33,32,43,42.8,39.9,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:40:03,32,43,42.8,39.9,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:40:33,32,43,42.9,39.8,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:41:03,31.9,43.1,42.8,39.9,33,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:41:33,31.9,43,42.9,39.9,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:42:03,31.8,43,42.8,39.8,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:42:33,31.9,43.1,42.9,39.8,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:43:03,31.9,43,42.9,39.9,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:43:33,31.8,43.1,42.8,39.9,32.9,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:44:03,31.7,43,42.9,39.9,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:44:33,31.8,43,42.9,39.8,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:45:03,31.8,43.1,42.9,39.8,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:45:33,31.7,43.1,42.9,39.8,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:46:03,31.7,43.1,42.9,39.8,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:46:33,31.7,43.1,42.9,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:47:03,31.9,43.1,42.9,39.8,32.8,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:47:33,32,43.1,42.9,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:48:03,31.8,43,43,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:48:33,31.9,43.1,43,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:49:03,31.9,43.1,43.1,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:49:33,32,43.2,43.1,39.9,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:50:03,32,43.2,43.1,39.9,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:50:33,32,43.3,43.2,39.9,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:51:03,32,43.3,43.2,39.9,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:51:33,32.1,43.3,43.2,39.9,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:52:03,31.9,43.2,43.1,39.8,32.7,MidCurv,Off,2.5
MidCurv_RadOff_wind2.5,10/24/18,12:52:33,31.8,43.3,43.1,39.7,32.6,MidCurv,Off,2.5
MidCurv_RadOn_wind1,10/24/18,13:38:33,33.1,39.7,39.2,36.9,32.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:39:03,33.3,40.1,39.5,37.2,32.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:39:33,33.4,40.7,40.1,37.6,32.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:40:03,33.5,41.3,40.6,37.8,32.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:40:33,33.5,41.8,41,38,32.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:41:03,33.5,42.2,41.3,38.1,32.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:41:33,33.5,42.5,41.6,38.2,32.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:42:03,33.6,42.8,41.9,38.3,32.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:42:33,33.6,43,42.1,38.4,32.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:43:03,33.6,43.2,42.3,38.5,32.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:43:33,33.6,43.4,42.5,38.6,32.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:44:03,33.7,43.6,42.7,38.6,32.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:44:33,33.6,43.8,42.8,38.7,32.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:45:03,33.7,43.9,43,38.7,32.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:45:33,33.7,44.1,43.1,38.8,32.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:46:03,33.6,44.2,43.3,38.8,32.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:46:33,33.7,44.3,43.4,38.8,32.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:47:03,33.7,44.4,43.5,38.9,32.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:47:33,33.8,44.6,43.7,39,32.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:48:03,33.7,44.7,43.8,39,32.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:48:33,33.7,44.8,43.9,39,32.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:49:03,33.7,44.9,44,39,32.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:49:33,33.8,45,44.2,39.1,32,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:50:03,33.8,45.1,44.3,39.1,32,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:50:33,33.8,45.2,44.4,39.2,31.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:51:03,33.8,45.3,44.5,39.2,31.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:51:33,33.8,45.4,44.6,39.2,31.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:52:03,33.9,45.5,44.8,39.3,31.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:52:33,33.9,45.6,44.8,39.4,31.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:53:03,33.9,45.7,45,39.4,31.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:53:33,33.9,45.8,45.1,39.4,31.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:54:03,33.9,45.9,45.1,39.4,31.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:54:33,33.9,45.9,45.2,39.4,31.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:55:03,34,46,45.3,39.4,31.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:55:33,33.9,46,45.3,39.4,31.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:56:03,34,46.1,45.4,39.4,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:56:33,34,46.1,45.5,39.5,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:57:03,34.1,46.3,45.5,39.5,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:57:33,34.1,46.3,45.7,39.5,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:58:03,34.1,46.5,45.7,39.5,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:58:33,34.2,46.5,45.8,39.5,31.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:59:03,34.2,46.6,45.9,39.5,31.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,13:59:33,34.2,46.7,45.9,39.6,31.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:00:03,34.2,46.7,46,39.6,31.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:00:33,34.3,46.8,46.1,39.6,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:01:03,34.3,46.8,46.2,39.6,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:01:33,34.4,46.9,46.3,39.7,31.5,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:02:03,34.4,47,46.3,39.7,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:02:33,34.4,47,46.3,39.7,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:03:03,34.4,47.1,46.4,39.7,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:03:33,34.4,47.1,46.5,39.7,31.4,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:04:03,34.3,47.1,46.5,39.7,31.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:04:33,34.4,47.3,46.6,39.8,31.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:05:03,34.4,47.3,46.6,39.7,31.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:05:33,34.5,47.3,46.7,39.8,31.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:06:03,34.5,47.4,46.7,39.8,31.3,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:06:33,34.5,47.5,46.8,39.8,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:07:03,34.6,47.5,46.8,39.8,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:07:33,34.6,47.5,46.9,39.9,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:08:03,34.6,47.6,46.9,39.8,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:08:33,34.6,47.6,47,39.8,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:09:03,34.6,47.6,47,39.8,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:09:33,34.6,47.7,47,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:10:03,34.6,47.7,47.1,39.9,31.2,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:10:33,34.7,47.8,47.1,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:11:03,34.7,47.8,47.1,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:11:33,34.6,47.8,47.2,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:12:03,34.7,47.8,47.2,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:12:33,34.7,47.9,47.2,39.9,31.1,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:13:03,34.7,47.9,47.3,39.9,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:13:33,34.6,48,47.3,39.9,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:14:03,34.7,48,47.3,39.9,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:14:33,34.7,48.1,47.4,40,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:15:03,34.7,48.1,47.4,40,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:15:33,34.7,48.1,47.4,40,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:16:03,34.7,48.1,47.5,40,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:16:33,34.7,48.2,47.5,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:17:03,34.7,48.2,47.5,39.9,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:17:33,34.7,48.2,47.5,40,31,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:18:03,34.8,48.2,47.6,39.9,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:18:33,34.8,48.2,47.6,39.9,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:19:03,34.8,48.3,47.6,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:19:33,34.7,48.3,47.6,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:20:03,34.8,48.3,47.6,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:20:33,34.8,48.4,47.6,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:21:03,34.8,48.4,47.7,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:21:33,34.8,48.4,47.7,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:22:03,34.8,48.4,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:22:33,34.8,48.4,47.8,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:23:03,34.8,48.5,47.8,40,30.9,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:23:33,34.8,48.5,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:24:03,34.9,48.5,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:24:33,34.9,48.5,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:25:03,34.9,48.5,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:25:33,34.9,48.6,47.8,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:26:03,34.9,48.6,47.9,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:26:33,35,48.6,47.9,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:27:03,35,48.7,47.9,40,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:27:33,35,48.7,47.9,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:28:03,34.9,48.7,48,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:28:33,35,48.7,48,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:29:03,35,48.7,48,40.1,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:29:33,35,48.8,48.1,40.1,30.8,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:30:03,35,48.8,48.1,40.1,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:30:33,35,48.8,48,40.1,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:31:03,35,48.8,48.1,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:31:33,35,48.8,48,40.1,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:32:03,35,48.8,48.1,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:32:33,35,48.8,48.1,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:33:03,35,48.8,48.1,40,30.6,MidCurv,On,1
MidCurv_RadOn_wind1,10/24/18,14:33:33,35,48.9,48.1,40,30.7,MidCurv,On,1
MidCurv_RadOn_wind2.5,10/24/18,14:36:03,34.6,48.9,48.3,40.1,30.6,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:36:33,34.3,48.8,48.2,40,30.6,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:37:03,34,48.6,48.1,40,30.6,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:37:33,33.9,48.6,48,39.9,30.5,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:38:03,33.9,48.5,48,39.9,30.5,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:38:33,33.7,48.5,48.1,39.9,30.5,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:39:03,33.6,48.5,48.1,40,30.5,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:39:33,33.7,48.6,48.2,40.1,30.7,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:40:03,33.7,48.6,48.3,40.1,30.7,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:40:33,33.7,48.7,48.4,40.2,30.8,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:41:03,33.7,48.8,48.5,40.3,30.9,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:41:33,33.6,48.9,48.6,40.4,30.9,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:42:03,33.5,49,48.7,40.4,30.9,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:42:33,33.6,49,48.7,40.6,31,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:43:03,33.4,49,48.8,40.6,31,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:43:33,33.5,49.1,48.9,40.7,31.1,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:44:03,33.5,49.2,49,40.7,31.1,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:44:33,33.2,49.2,49.1,40.8,31.2,MidCurv,On,2.5
MidCurv_RadOn_wind2.5,10/24/18,14:45:03,33.3,49.2,49,40.8,31.2,MidCurv,On,2.5
